DATE,Brand,Product,Price
20200105,NVIDIA / AMD 顯示卡周邊配件,酷碼 VGA Holder 顯卡用支架 千斤頂顯卡支撐架/(0005-KUH00)*任搭顯卡價,369
20200105,NVIDIA / AMD 顯示卡周邊配件,酷碼 ELV8 A.RGB 顯卡支撐架(MAZ-IMGB-N30NA-R1),790
20200105,NVIDIA / AMD 顯示卡周邊配件,NVIDIA GEFORCE RTX NVLINK BRIDGE 3-SLOT(間隔 60mm/RTX 2080 2080Ti 專用),2790
20200105,NVIDIA / AMD 顯示卡周邊配件,NVIDIA GEFORCE RTX NVLINK BRIDGE 4-SLOT(間隔 80mm/RTX 2080 2080Ti 專用),2790
20200105,NVIDIA / AMD 顯示卡周邊配件,華碩 ROG-NVLINK 4 SLOT橋接器(間隔 80mm/RTX 2080 2080Ti 專用/AURA呼吸燈),2990
20200105,NVIDIA / AMD 顯示卡周邊配件,微星 GRAPHICS CARD BOLSTER 氣壓式顯卡千斤頂(3組水平支架)-彩盒,790
20200105,NVIDIA / AMD 顯示卡周邊配件,微星 2WAY SLI HB BRIDGE L (80mm 4 Slots 間隔/10系列專用/龍魂LED燈效),590
20200105,NVIDIA / AMD 顯示卡周邊配件,微星 NVLink GPU Bridge (60mm 3 Slots 間隔/RTX 2080系列專用/LED燈效),2390
20200105,NVIDIA / AMD 顯示卡周邊配件,技嘉 AORUS SLI HB bridge RGB(80mm 2 slot spacing/10系列專用/RGB炫彩),790
20200105,NVIDIA / AMD 顯示卡周邊配件,技嘉 AORUS NVLINK BRIDGE 3-slot(間隔 60mm/RTX 2080 2080Ti 專用/RGB炫彩),2790
20200105,NVIDIA / AMD 顯示卡周邊配件,技嘉 AORUS NVLINK BRIDGE 4-slot(間隔 80mm/RTX 2080 2080Ti 專用/RGB炫彩),2890
20200105,NVIDIA / AMD 顯示卡周邊配件,ZOTAC GAMING NVLink Bridge (3-Slot)(RTX 2080 2080Ti 專用/RGB),2690
20200105,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),Razer Core X 外接顯示卡轉接盒/Thunderbolt 3*1/ATX 650W),8990
20200105,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),Razer Core X 外接顯示卡轉接盒/Thunderbolt 3*1/ATX 650W) 【顯卡加購價】,8590
20200105,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),Razer Core X Chroma 外接式顯示盒/Thunderbolt 3*1/USB *4/G網*1/ATX 700W,13490
20200105,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),Razer Core X Chroma 外接式顯示盒/Thunderbolt 3*1/USB *4/G網*1/ATX 700W【顯卡加購價】,12490
20200105,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),華碩 XG-STATION-PRO外接式顯示盒(T3介面/全鋁機身/MacOS認證)原價,12990
20200105,NVIDIA GeForce 210,微星 N210-MD1G/D3(589MHz/1G DDR3/風扇版/14.5cm/三年保),1090
20200105,NVIDIA GeForce 210,INNO3D 210 1GB DDR3(520MHz/靜音版/16cm/三年保+365天換新),880
20200105,NVIDIA GT710,華碩 GT 710-SL-1GD5(954MHz/1G DDR5/靜音版/16.7cm/註四年),1490
20200105,NVIDIA GT710,華碩 GT 710-SL-2GD5(954MHz/2G DDR5/靜音版/16.7cm/註四年),1690
20200105,NVIDIA GT710,微星 GT710 1GD3H LP(954MHz/1G DDR3/靜音版/14.6cm/三年保),1250
20200105,NVIDIA GT710,微星 GT710 2GD3 LP(954MHz/2G DDR3/風扇版/14.6cm/三年保),1490
20200105,NVIDIA GT710,技嘉 N710D5-1GL(954MHz/1G GDDR5/15.1cm/三年保)無類比,1180
20200105,NVIDIA GT710,技嘉 N710D5-2GL(954MHz/2G GDDR5/15.1cm/三年保)無類比,1490
20200105,NVIDIA GT710,技嘉 N710D5-2GIL(954MHz/2G GDDR5/14.5cm/三年保),1590
20200105,NVIDIA GT710,INNO3D GT710 1GB DDR3(954MHz/靜音版/14cm/三年保+365天換新),980
20200105,NVIDIA GT710,INNO3D GT710 2GB DDR3(954MHz/靜音版/14cm/三年保+365天換新),1290
20200105,NVIDIA GT710,ZOTAC GT710-1GD3-L(71301-20L)(954MHz/1G DDR3/靜音版/14.6cm/註四年),1190
20200105,NVIDIA GT710,ZOTAC GT710 2GD3-L(71302-20L)(954MHz/2G DDR3/靜音版/14.6cm/註四年),1390
20200105,NVIDIA GT730,微星 N730-2GD3V3(700MHz/2G DDR3 128Bit/14.5cm/三年保)雪精靈系列,2150
20200105,NVIDIA GT730,技嘉 N730D5-2GL(902MHz/2G DDR5/14.7cm/三年保),2290
20200105,NVIDIA GT730,EVGA GT730 2GB DDR3 LP(G4552)(902MHz/靜音版/11.5cm/1733/五年保),2190
20200105,NVIDIA GT730,INNO3D GT730 2GB SDDR3(902MHz/靜音版/14cm/三年保+365天換新),1990
20200105,NVIDIA GT1030,華碩 GT1030-SL-2G-BRK(1468MHz/GDDR5/17.3cm/註四年),2890
20200105,NVIDIA GT1030,華碩 PH-GT1030-O2G(1506MHz/GDDR5/18.4cm/註四年),2990
20200105,NVIDIA GT1030,微星 GT1030 2GH LP OC(1518MHz/DDR5/15.3cm/三年保)靜音版,2890
20200105,NVIDIA GT1030,微星 GT1030 2G LP OCV2(1518MHz/DDR5/15cm/三年保)類比輸出,2890
20200105,NVIDIA GT1030,微星 GT1030 AERO 2G OC(1518MHz/DDR5/14.7cm/三年保),2990
20200105,NVIDIA GT1030,技嘉 GT1030 Low Profile 2G(N1030D5-2GL)(1468MHz/GDDR5/15cm/註四年),2690
20200105,NVIDIA GT1030,技嘉 GT1030 OC 2G(N1030OC-2GI)(1544MHz/GDDR5/16.7cm/註四年),2790
20200105,NVIDIA GT1030,EVGA GT1030 SC Passive Low Profile 2GB(1544MHz/GDDR5/16.9cm/6332/五年保),2790
20200105,NVIDIA GT1030,ZOTAC GT1030-2G(P10300C-10M)(1468MHz/GDDR5/16.9cm/註四年)類比輸出,2790
20200105,NVIDIA GT1030,ZOTAC GT1030 2G Low Profile(P10300E-10L)(1468MHz/GDDR5/17.3cm/註四年)類比輸出,2790
20200105,NVIDIA GTX1050 3G,微星 GTX1050 3GT OC飆風(1582MHz/雙/21.5cm/註四年),4390
20200105,NVIDIA GTX1050 3G,EVGA GTX1050 3GB SC GAMING(1455MHz/單風/14.5cm/6153/五年保),4290
20200105,NVIDIA GTX1050Ti,華碩 PH-GTX1050TI-4G鳳凰版(1392MHz/19.2cm/單風扇/註四年),3990
20200105,NVIDIA GTX1050Ti,微星 GTX1050Ti AERO 4G OC(1455MHz/15.5cm/單風扇註四年),3990
20200105,NVIDIA GTX1050Ti,技嘉 GTX1050Ti D5 4G(1392MHz/17.2cm/單風扇/註四年),3990
20200105,NVIDIA GTX1050Ti,ZOTAC GTX1050Ti Mini 4G(P10510A-10L)(1417MHz/單風/14.5cm/註四年)堆料王不含糊,3990
20200105,NVIDIA GTX1050Ti,ZOTAC GTX1050Ti OC 4G(P10510B-10L)(1506MHz/雙風/17.4cm/註四年)限網路下單,3990
20200105,NVIDIA GTX1060,INNO3D GTX1060 6GB GDDR5X Gaming OC(1746MHz/22.5cm/三年保+365天換新),4990
20200105,NVIDIA GTX1650,華碩 PH-GTX1650-O4G(1680MHz/19cm/註四年/單風扇),4990
20200105,NVIDIA GTX1650,華碩 DUAL-GTX1650-O4G(1725MHz/20.4cm/註四年/雙風扇),4990
20200105,NVIDIA GTX1650,華碩 ROG-STRIX-GTX1650-O4G-GAMING(1830MHz/24.2cm/註五年),5990
20200105,NVIDIA GTX1650,微星 GTX1650 4GT LP OC(1695MHz/16.8cm/註四年/附短檔片),5390
20200105,NVIDIA GTX1650,微星 GTX1650 AERO 4G OC(1740MHz/17cm/註四年/單風扇),4890
20200105,NVIDIA GTX1650,微星 GTX1650 VENTUS XS 4G OC(1740MHz/17.7cm/註四年/雙風扇),4990
20200105,NVIDIA GTX1650,微星 GTX1650 GAMING 4G(1695Hz/24.5cm/註四年/雙風扇),4990
20200105,NVIDIA GTX1650,微星 GTX1650 GAMING X 4G(1860MHz/25.9cm/註四年/雙風扇),5890
20200105,NVIDIA GTX1650,技嘉 GTX1650 Mini ITX OC 4G(1680MHz/17cm/註四年/單風扇),4890
20200105,NVIDIA GTX1650,技嘉 GTX1650 OC 4G(1710MHz/19.1cm/註四年/雙風扇),5190
20200105,NVIDIA GTX1650,技嘉 GTX1650 GAMING OC 4G(1815MHz/26.5cm/註五年/雙風扇),5890
20200105,NVIDIA GTX1650,EVGA GTX1650 XC Black GAMING 4G(1665MHz/19cm/1151/五年保/單風扇),4990
20200105,NVIDIA GTX1650,EVGA GTX1650 SC ULTRA GAMING 4G(1860MHz/20.2cm/1057/五年保),5390
20200105,NVIDIA GTX1650,INNO3D GTX1650 4GB Compact(1665MHz/16cm/三年保+365天換新),4490
20200105,NVIDIA GTX1650,ZOTAC GTX1650 OC 4G(T16500F-10L)(1695MHz/15.1cm/註四年/單風扇),4890
20200105,NVIDIA GTX1650,ZOTAC GTX1650 Low Profile 4G(T16500H-10L)(1665MHz/16cm/註四年/雙風扇),5190
20200105,NVIDIA GTX1650,ZOTAC GTX1650 AMP 4G(T16500D-10L)(1725MHz/16.2cm/註五年/雙風扇),5290
20200105,NVIDIA GTX1650 SUPER (DDR6),華碩 PH-GTX1650S-O4G(1740MHz/17.4cm/註四年/單風扇),5390
20200105,NVIDIA GTX1650 SUPER (DDR6),華碩 TUF-GTX1650S-O4G(1770MHz/20.6cm/註四年/雙風扇),5690
20200105,NVIDIA GTX1650 SUPER (DDR6),華碩 ROG-STRIX-GTX1650S-O4G-GAMING(1785MHz/24.3cm/註五年/雙風扇),6890
20200105,NVIDIA GTX1650 SUPER (DDR6),微星 GTX1650 SUPER AERO 4G OC(1740MHz/17.2cm/註四年/單風扇),5490
20200105,NVIDIA GTX1650 SUPER (DDR6),微星 GTX1650 SUPER VENTUS XS 4G OC(1740MHz/18cm/註四年/雙風扇)送Mosuepad XL鼠墊！,5890
20200105,NVIDIA GTX1650 SUPER (DDR6),微星 GTX1650 SUPER GAMING X 4G(1755MHz/24.8cm/註四年/雙風扇)送Mosuepad XL鼠墊！,6490
20200105,NVIDIA GTX1650 SUPER (DDR6),技嘉 GTX1650 SUPER WINDFORCE OC 4G(1755MHz/20.2cm/註四年/雙風扇),5690
20200105,NVIDIA GTX1650 SUPER (DDR6),EVGA GTX1650 SUPER SC ULTRA GAMING 4G(1755MHz/20.2cm/1357/五年保),5890
20200105,NVIDIA GTX1650 SUPER (DDR6),INNO3D GTX1650 SUPER 4GB Compact(1725MHz/18.8cm/三年保固+350天換新),5290
20200105,NVIDIA GTX1650 SUPER (DDR6),INNO3D GTX1650 SUPER 4GB TWIN X2(1755MHz/22cm/三年保固+365天換新),5555
20200105,NVIDIA GTX1650 SUPER (DDR6),ZOTAC GTX1650 SUPER Twin Fan 4G(T16510F-10L)(1725MHz/15.8cm/註四年) 雙風扇,5690
20200105,NVIDIA GTX1660 (DDR5),華碩 PH-GTX1660-O6G(1800MHz/17.4cm/註四年/單風扇),6590
20200105,NVIDIA GTX1660 (DDR5),華碩 TUF-GTX1660-O6G(1815MHz/20.5cm/註四年/雙風扇),6990
20200105,NVIDIA GTX1660 (DDR5),華碩 DUAL-GTX1660-O6G-EVO(1845MHz/24.2cm/註四年/雙風扇),7090
20200105,NVIDIA GTX1660 (DDR5),華碩 TUF3-GTX1660-O6G(1860MHz/26.4cm/註四年)強化背板、雙滾珠軸承三風扇！,6990
20200105,NVIDIA GTX1660 (DDR5),微星 GTX1660 AERO 6G OC(1830MHz/17.8cm/註四年/單風扇),6490
20200105,NVIDIA GTX1660 (DDR5),微星 GTX1660 VENTUS XS 6G OC(1830MHz/20.4cm/註四年/雙風扇),6890
20200105,NVIDIA GTX1660 (DDR5),微星 GTX1660 GAMING X 6G(1860MHz/24.7cm/註四年/雙風扇),7390
20200105,NVIDIA GTX1660 (DDR5),技嘉 GTX1660 OC 6G(1830MHz/22.4cm/註四年/雙風扇),6890
20200105,NVIDIA GTX1660 (DDR5),技嘉 GTX1660 GAMING OC 6G(1860MHz/28cm/註五年/三風扇),7490
20200105,NVIDIA GTX1660 (DDR5),EVGA GTX1660 XC Black GAMING 6G(1785MHz/19cm/1161/五年保/單風扇),6990
20200105,NVIDIA GTX1660 (DDR5),EVGA GTX1660 SC ULTRA GAMING 6G(1830MHz/20.2cm/1067/五年保),7490
20200105,NVIDIA GTX1660 (DDR5),EVGA GTX1660 XC ULTRA GAMING 6G(1845MHz/26.8cm/1167/五年保),7190
20200105,NVIDIA GTX1660 (DDR5),INNO3D GTX1660 6GB Compact(1785MHz/18.8cm/三年保+365天換新),6490
20200105,NVIDIA GTX1660 (DDR5),INNO3D GTX1660 6GB TWIN X2(1785MHz/19.6cm/三年保+365天換新/雙風扇),6666
20200105,NVIDIA GTX1660 (DDR5),ZOTAC GAMING GTX1660 Twin Fan 6G(T16600K-10M)(1785MHz/21.5cm/註四年/雙風扇),5990
20200105,NVIDIA GTX1660 SUPER (DDR6),華碩 PH-GTX1660S-O6G(1800MHz/17.4cm/註四年/單風扇),7690
20200105,NVIDIA GTX1660 SUPER (DDR6),華碩 TUF-GTX1660S-O6G(1815MHz/20.6cm/註四年/雙風扇),7990
20200105,NVIDIA GTX1660 SUPER (DDR6),華碩 DUAL-GTX1660S-O6G-EVO(1830MHz/24.2cm/註四年/雙風扇),8490
20200105,NVIDIA GTX1660 SUPER (DDR6),華碩 TUF 3-GTX1660S-O6G(1830MHz/26.4cm/註四年)強化背板、雙滾珠軸承三風扇！,9090
20200105,NVIDIA GTX1660 SUPER (DDR6),華碩 ROG-STRIX-GTX1660S-O6G-GAMING(1845MHz/24.3cm/註五年/雙風扇),9890
20200105,NVIDIA GTX1660 SUPER (DDR6),微星 GTX1660 SUPER AERO 6G OC(1815MHz/17.8cm/註四年/單風扇),7690
20200105,NVIDIA GTX1660 SUPER (DDR6),微星 GTX1660 SUPER VENTUS XS 6G OC(1815MHz/20.4cm/註四年),7990
20200105,NVIDIA GTX1660 SUPER (DDR6),微星 GTX1660 SUPER GAMING X 6G(1830MHz/24.7cm/註四年),8990
20200105,NVIDIA GTX1660 SUPER (DDR6),技嘉 GTX1660 SUPER Mini ITX OC 6G(1800MHz/17cm/註四年/單風扇),7590
20200105,NVIDIA GTX1660 SUPER (DDR6),技嘉 GTX1660 SUPER OC 6G(1830MHz/22.4cm/註四年/雙風扇),8190
20200105,NVIDIA GTX1660 SUPER (DDR6),技嘉 GTX1660 SUPER OC 6G (四年/雙風扇) + 技嘉GP-PB500W 銅牌 = 品牌共賞現省NT.690,8990
20200105,NVIDIA GTX1660 SUPER (DDR6),技嘉 GTX1660 SUPER GAMING OC 6G(1860MHz/28cm/註五年/三風扇),8990
20200105,NVIDIA GTX1660 SUPER (DDR6),EVGA GTX1660 SUPER SC ULTRA GAMING 6G(1830MHz/20.2cm/1068/五年保),7990
20200105,NVIDIA GTX1660 SUPER (DDR6),INNO3D GTX1660 SUPER 6GB Compact(1785MHz/18.8cm/三年保+365天換新),7490
20200105,NVIDIA GTX1660 SUPER (DDR6),INNO3D GTX1660 SUPER 6GB TWIN X2(1785MHz/22cm/三年保+365天換新/雙風扇),7777
20200105,NVIDIA GTX1660 SUPER (DDR6),ZOTAC GTX1660 SUPER Twin Fan 6G(T16620F-10L)(1785MHz/17.3cm/註四年/雙風扇),7888
20200105,NVIDIA GTX1660 SUPER (DDR6),ZOTAC GTX1660 SUPER AMP 6G(T16620D-10M)(1845MHz/21cm/註五年/雙風扇),8888
20200105,NVIDIA GTX1660Ti,華碩 PH-GTX1660Ti-O6G(1815MHz/17.4cm/註四年),7990
20200105,NVIDIA GTX1660Ti,華碩 DUAL-GTX1660Ti-O6G(1830MHz/21.5cm/註四年),8290
20200105,NVIDIA GTX1660Ti,華碩 DUAL-GTX1660TI-O6G-EVO(1875MHz/24.2公分/註四年),8290
20200105,NVIDIA GTX1660Ti,微星 GTX1660Ti AERO 6G OC(1830MHz/17.8cm/註四年),7890
20200105,NVIDIA GTX1660Ti,微星 GTX1660Ti VENTUS XS 6G OC(1830MHz/20.4cm/註四年),8390
20200105,NVIDIA GTX1660Ti,微星 GTX1660Ti ARMOR 6G(1770MHz/24.3cm/註四年),7990
20200105,NVIDIA GTX1660Ti,微星 GTX1660Ti ARMOR 6G OC(1860MHz/24.3cm/註四年),8490
20200105,NVIDIA GTX1660Ti,微星 GTX1660Ti GAMING 6G(1770MHz/24.7cm/註四年),8690
20200105,NVIDIA GTX1660Ti,微星 GTX1660Ti GAMING X 6G(1875MHz/24.7cm/註四年),8890
20200105,NVIDIA GTX1660Ti,EVGA GTX1660Ti XC Black GAMING 6G(1770MHz/19cm/1261/五年保),7888
20200105,NVIDIA GTX1660Ti,INNO3D GTX1660Ti 6GB TWIN X2(1770MHz/19.6cm/三年保+365天換新/雙風扇),7777
20200105,NVIDIA RTX2060,華碩 TUF-RTX2060-O6G(1710MHz/20.4cm/註四年),9990
20200105,NVIDIA RTX2060,華碩 DUAL-RTX2060-O6G-EVO(1785MHz/24.2cm/註四年),10890
20200105,NVIDIA RTX2060,微星 RTX2060 AERO 6G OC(1710MHz/17.5cm/註四年),9800
20200105,NVIDIA RTX2060,微星 RTX2060 VENTUS XS 6G OC(1710MHz/21.6cm/註四年),9990
20200105,NVIDIA RTX2060,微星 RTX2060 GAMING 6G(1680MHz/24.7cm/註四年),11990
20200105,NVIDIA RTX2060,微星 RTX2060 GAMING Z 6G(1830MHz/24.7cm/註四年),12790
20200105,NVIDIA RTX2060,技嘉 RTX2060 OC 6G(1755MHz/22.6cm/註四年),9890
20200105,NVIDIA RTX2060,EVGA RTX2060 SC ULTRA GAMING 6G(1755MHz/26.8cm/2067/五年保),10990
20200105,NVIDIA RTX2060,INNO3D RTX2060 6GB TWIN X2(1680MHz/19.6cm/三年保+365天換新)雙風扇,8888
20200105,NVIDIA RTX2060,ZOTAC RTX2060 6G(T20600H)(1680MHz/21cm/雙風扇/註四年),9800
20200105,NVIDIA RTX2060,ZOTAC RTX2060 6G(T20600H)(1680MHz/21cm/雙風扇/註四年)裝機版,9490
20200105,NVIDIA RTX2060 SUPER,華碩 TURBO-RTX2060S-8G-EVO(1650MHz/26.8cm/註四年)鼓風扇,14190
20200105,NVIDIA RTX2060 SUPER,華碩 DUAL-RTX2060S-A8G-EVO(1665MHz/26.7cm/註四年),13890
20200105,NVIDIA RTX2060 SUPER,華碩 DUAL-RTX2060S-O8G-EVO(1695MHz/26.7cm/註四年),14390
20200105,NVIDIA RTX2060 SUPER,華碩 ROG-STRIX-RTX2060S-A8G-GAMING(1680MHz/30.1cm/註五年),13990
20200105,NVIDIA RTX2060 SUPER,華碩 ROG-STRIX-RTX2060S-O8G-EVO-GAMING(1830MHz/30.1cm/註五年),15890
20200105,NVIDIA RTX2060 SUPER,微星 RTX2060 SUPER VENTUS 8G OC(1665MHz/23.1cm/註四年),13790
20200105,NVIDIA RTX2060 SUPER,微星 RTX2060 SUPER VENTUS 8G OC +全漢IPC 1200W全模組 雙8/金牌/工業包,14789
20200105,NVIDIA RTX2060 SUPER,微星 RTX2060 SUPER ARMOR 8G OC(1680MHz/25cm/註四年),14390
20200105,NVIDIA RTX2060 SUPER,微星 RTX2060 SUPER ARMOR 8G OC +全漢IPC 1200W全模組 雙8/金牌/工業包,15389
20200105,NVIDIA RTX2060 SUPER,微星 RTX2060 SUPER GAMING X 8G(1695MHz/24.8cm/註四年),14790
20200105,NVIDIA RTX2060 SUPER,微星 RTX2060 SUPER GAMING X 8G +全漢IPC 1200W全模組 雙8/金牌/工業包,15789
20200105,NVIDIA RTX2060 SUPER,技嘉 RTX2060 SUPER WINDFORCE OC 8G(1680MHz/26.5cm/註四年),14100
20200105,NVIDIA RTX2060 SUPER,技嘉 RTX2060 SUPER GAMING OC 3X 8G(1710MHz/28cm/註五年),14890
20200105,NVIDIA RTX2060 SUPER,技嘉 RTX2060 SUPER GAMING OC 8G(1815MHz/28cm/註五年),14690
20200105,NVIDIA RTX2060 SUPER,❤ 12/21~1/31買技嘉AORUS系列顯示卡，至官網登錄送7-11購物金,200
20200105,NVIDIA RTX2060 SUPER,技嘉 AORUS RTX2060 SUPER 8G(1845MHz/29cm/註五年),15000
20200105,NVIDIA RTX2060 SUPER,EVGA RTX2060 SUPER SC ULTRA GAMING 8G(1680MHz/27cm/3067/五年保),13990
20200105,NVIDIA RTX2060 SUPER,EVGA RTX2060 SUPER XC GAMING 8G(1695MHz/27cm/3162/五年保),15290
20200105,NVIDIA RTX2060 SUPER,INNO3D RTX2060 SUPER 8GB TWIN X2 OC(1665MHz/22cm/三年保+365天換新),13490
20200105,NVIDIA RTX2060 SUPER,INNO3D RTX2060 SUPER 8GB iChill X3 Ultra(1695MHz/30cm/四年保+365天換新),14990
20200105,NVIDIA RTX2060 SUPER,"↪ 買INNO3D iChill SUPER系列顯卡,送 群光 850W 銅牌 80+ 五年保 ( 市售價",2490
20200105,NVIDIA RTX2060 SUPER,ZOTAC RTX2060 SUPER MINI 8G(T20610E)(1650MHz/21cm/註四年),13790
20200105,NVIDIA RTX2060 SUPER,ZOTAC RTX2060 SUPER AMP 8G(T20610D)(1680MHz/26.8cm/註五年),14390
20200105,NVIDIA RTX2060 SUPER,ZOTAC RTX2060 SUPER AMP Extreme 8G(T20610B)(1710MHz/30.8cm/註五年),15290
20200105,NVIDIA RTX2070,華碩 DUAL-RTX2070-O8G-EVO(1710MHz/26.7cm/註四年),13490
20200105,NVIDIA RTX2070,微星 RTX2070 VENTUS GP 8G(1620MHz/23.2cm/註四年),12788
20200105,NVIDIA RTX2070,微星 RTX2070 AERO 8G(1620MHz/26.8cm/註四年)鼓風扇,12888
20200105,NVIDIA RTX2070,微星 RTX2070 ARMOR 8G(1620MHz/30.9cm/註四年),13288
20200105,NVIDIA RTX2070,微星 RTX2070 GAMING 8G(1620MHz/30.7cm/註四年),13888
20200105,NVIDIA RTX2070,微星 RTX2070 DUKE 8G OCV1(1710MHz/31.4cm/三風扇/註四年),13888
20200105,NVIDIA RTX2070,微星 RTX2070 GAMING Z 8G(1830MHz/30.7cm/註四年),15790
20200105,NVIDIA RTX2070,技嘉 RTX2070 WINDFORCE 2X 8G(1620MHz/26.5cm/註四年/雙風扇),13190
20200105,NVIDIA RTX2070,技嘉 RTX2070 WINDFORCE 2X 8G + 技嘉GP-P650B(650W) 銅牌 = 敬邀品牌共賞現省NT.1000,14190
20200105,NVIDIA RTX2070,ZOTAC RTX2070 MINI 8G(T20700E)(1620MHz/21.1cm/註四年)雙風扇,12990
20200105,NVIDIA RTX2070 SUPER,華碩 TURBO-RTX2070S-8G-EVO(1770MHz/26.8cm/註四年)鼓風扇,17190
20200105,NVIDIA RTX2070 SUPER,華碩 DUAL-RTX2070S-O8G-EVO(1815MHz/26.7cm/註四年)雙風扇,15990
20200105,NVIDIA RTX2070 SUPER,華碩 ROG-STRIX-RTX2070S-A8G-GAMING(1800MHz/30cm/註五年)三風扇,18890
20200105,NVIDIA RTX2070 SUPER,華碩 ROG-STRIX-RTX2070S-O8G-GAMING(1905MHz/30cm/註五年)三風扇,19890
20200105,NVIDIA RTX2070 SUPER,微星 RTX2070 SUPER VENTUS 8G OC(1785MHz/25.7cm/註四年)雙風扇,17390
20200105,NVIDIA RTX2070 SUPER,微星 RTX2070 SUPER ARMOR 8G OC(1785MHz/29.7cm/註四年)雙風扇,17890
20200105,NVIDIA RTX2070 SUPER,微星 RTX2070 SUPER GAMING X TRIO 8G(1800MHz/32.8cm/註四年)三風扇,18190
20200105,NVIDIA RTX2070 SUPER,技嘉 RTX2070 SUPER WINDFORCE OC 3X 8G(1785MHz/28.6cm/註四年) 三風扇,15990
20200105,NVIDIA RTX2070 SUPER,技嘉 RTX2070 SUPER GAMING OC 3X 8G(1815MHz/28.7cm/註五年) 三風扇,16490
20200105,NVIDIA RTX2070 SUPER,❤ 12/21~1/31買技嘉AORUS系列顯示卡，至官網登錄送7-11購物金,200
20200105,NVIDIA RTX2070 SUPER,技嘉 AORUS RTX2070 SUPER 8G(1905MHz/28.7cm/註五年) 三風扇,18590
20200105,NVIDIA RTX2070 SUPER,EVGA RTX2070 SUPER Black GAMING 8G(1770MHz/27cm/3071/五年保),17990
20200105,NVIDIA RTX2070 SUPER,EVGA RTX2070 SUPER XC GAMING(1800MHz/27cm/3172/五年保),18790
20200105,NVIDIA RTX2070 SUPER,INNO3D RTX2070 SUPER 8GB TWIN X2 OC(1785MHz/26.8cm/三年保+365天換新),15990
20200105,NVIDIA RTX2070 SUPER,ZOTAC RTX2070 SUPER AIR 8G(T20710E)(1770MHz/21cm/註四年)雙風扇,14990
20200105,NVIDIA RTX2070 SUPER,ZOTAC RTX2070 SUPER AMP 8G(T20710D)(1800MHz/26.8cm/註五年)雙風扇,15990
20200105,NVIDIA RTX2070 SUPER,ZOTAC RTX2070 SUPER AMP Extreme 8G(T20710B)(1830MHz/30.8cm/註五年)三風扇,17990
20200105,NVIDIA RTX2080,微星 RTX2080 SEA HAWK X 8G(水冷/1860MHz/26.8cm/註四年),24490
20200105,NVIDIA RTX2080,微星 RTX2080 SEA HAWK EK X 8G(開放水冷/1860MHz/30.5cm/註四年),25790
20200105,NVIDIA RTX2080,EVGA RTX2080 FTW3 ULTRA GAMING 8G(1860MHz/30.2cm/2287/五年保),21990
20200105,NVIDIA RTX2080,ZOTAC RTX2080 AMP Extreme Core 8G(T20800C)(1860MHz/32.4cm/註五年),22490
20200105,NVIDIA RTX2080,ZOTAC RTX2080 AMP Extreme 8G(T20800B)(1905MHz/32.4cm/註五年),23490
20200105,NVIDIA RTX2080 SUPER,華碩 TURBO-RTX2080S-8G-EVO(1815MHz/26.8cm/註四年)鼓風扇,24890
20200105,NVIDIA RTX2080 SUPER,華碩 DUAL-RTX2080S-O8G-EVO(1830MHz/26.7cm/註四年),23990
20200105,NVIDIA RTX2080 SUPER,華碩 ROG-STRIX-RTX2080S-A8G-GAMING(1830Mhz/30cm/註五年),27890
20200105,NVIDIA RTX2080 SUPER,華碩 ROG-STRIX-RTX2080S-O8G-GAMING(1860MHz/30cm/註五年),28890
20200105,NVIDIA RTX2080 SUPER,微星 RTX2080 SUPER VENTUS 8G OC(1830MHz/26.8cm/註四年),25300
20200105,NVIDIA RTX2080 SUPER,微星 RTX2080 SUPER GAMING X TRIO 8G(1845MHz/32.8cm註四年),26300
20200105,NVIDIA RTX2080 SUPER,技嘉 RTX2080 SUPER GAMING OC 8G(1845MHz/28.7cm/註五年),26490
20200105,NVIDIA RTX2080 SUPER,❤ 12/21~1/31買技嘉AORUS系列顯示卡，至官網登錄送7-11購物金,200
20200105,NVIDIA RTX2080 SUPER,技嘉 AORUS RTX2080 SUPER 8G(1860MHz/28.7cm/註五年),27790
20200105,NVIDIA RTX2080 SUPER,INNO3D RTX2080 SUPER 8GB TWIN X2 OC(1830MHz/26.8cm/三年保+365天換新),24990
20200105,NVIDIA RTX2080 SUPER,INNO3D RTX2080 SUPER 8GB iChill X3 Ultra(1845MHz/30cm/四年保+365天換新),26990
20200105,NVIDIA RTX2080 SUPER,"↪ 買INNO3D iChill SUPER系列顯卡,送 群光 850W 銅牌 80+ 五年保 ( 市售價",2490
20200105,NVIDIA RTX2080 SUPER,ZOTAC RTX2080 SUPER Twin Fan 8G(T20820F)(1815MHz/26.8cm/註四年),24990
20200105,NVIDIA RTX2080 SUPER,ZOTAC RTX2080 SUPER Triple Fan 8G(T20820H)(1815MHz/30.8cm/註四年),25490
20200105,NVIDIA RTX2080 SUPER,ZOTAC RTX2080 SUPER AMP 8G(T20820D)(1845MHz/29.8cm/註五年),26490
